Reason for absence,Month of absence,Day of the week,Seasons,Transportation expense,Distance from Residence to Work,Service time,Age,Work load Average/day ,Hit target,Disciplinary failure,Son,Social drinker,Social smoker,Pet,Body mass index,Absenteeism time in hours
22.0,3.0,6.0,4.0,295.0,52.0,25.0,24.0,308.57733454992564,86.0,0.0,3.0,1.0,0.0,0.0,23.0,0.0
4.0,10.0,6.0,1.0,177.0,43.0,14.0,45.0,333.83469244530886,98.0,0.0,3.0,1.0,0.0,1.0,26.0,3.0
8.0,5.0,3.0,1.0,50.0,40.0,9.0,37.0,282.12688706180137,83.0,0.0,2.0,0.0,0.0,0.0,18.0,1.0
24.0,11.0,6.0,3.0,258.0,8.0,14.0,41.0,320.2067671357272,84.0,0.0,2.0,0.0,1.0,1.0,31.0,9.0
9.0,8.0,2.0,4.0,230.0,29.0,16.0,30.0,309.9332957765517,95.0,0.0,2.0,1.0,0.0,0.0,30.0,20.0
4.0,6.0,3.0,3.0,219.0,20.0,14.0,35.0,305.7369352937999,85.0,0.0,1.0,0.0,0.0,2.0,29.0,7.0
6.0,8.0,2.0,2.0,192.0,14.0,6.0,47.0,248.8802801587348,100.0,0.0,4.0,0.0,0.0,1.0,31.0,8.0
4.0,5.0,4.0,4.0,255.0,29.0,4.0,28.0,235.21511212962844,89.0,0.0,4.0,0.0,0.0,4.0,33.0,13.0
9.0,8.0,4.0,1.0,122.0,13.0,12.0,33.0,235.8679710540989,84.0,0.0,2.0,1.0,0.0,2.0,22.0,1.0
7.0,11.0,6.0,2.0,238.0,32.0,8.0,32.0,217.48985832689965,98.0,0.0,2.0,1.0,0.0,0.0,25.0,2.0
23.0,3.0,2.0,2.0,277.0,49.0,16.0,30.0,341.77501454182106,81.0,0.0,2.0,0.0,0.0,0.0,29.0,3.0
8.0,8.0,6.0,2.0,223.0,18.0,13.0,40.0,244.3906230589852,80.0,0.0,1.0,1.0,0.0,0.0,27.0,18.0
27.0,11.0,2.0,3.0,120.0,42.0,8.0,29.0,256.55770348739696,85.0,0.0,1.0,1.0,0.0,0.0,27.0,2.0
21.0,10.0,3.0,3.0,242.0,14.0,20.0,30.0,254.4066185997992,84.0,0.0,0.0,1.0,0.0,2.0,27.0,1.0
1.0,11.0,2.0,2.0,276.0,42.0,12.0,42.0,319.2446629673183,93.0,0.0,4.0,0.0,0.0,5.0,31.0,12.0
2.0,7.0,3.0,4.0,212.0,5.0,21.0,43.0,284.1895442684818,91.0,0.0,2.0,0.0,0.0,0.0,24.0,15.0
12.0,2.0,4.0,4.0,181.0,14.0,14.0,38.0,289.4089015775368,88.0,0.0,0.0,0.0,0.0,0.0,24.0,11.0
27.0,2.0,4.0,4.0,298.0,52.0,15.0,30.0,301.12406102072305,95.0,0.0,1.0,0.0,0.0,0.0,22.0,0.0
9.0,8.0,5.0,3.0,343.0,24.0,16.0,33.0,253.19736509933492,83.0,0.0,4.0,1.0,0.0,2.0,23.0,42.0
14.0,2.0,2.0,4.0,216.0,11.0,14.0,34.0,312.0973508568723,90.0,0.0,1.0,0.0,0.0,1.0,21.0,12.0
5.0,5.0,6.0,2.0,234.0,31.0,16.0,29.0,343.1563762452486,97.0,0.0,1.0,0.0,0.0,0.0,31.0,6.0
0.0,10.0,4.0,4.0,277.0,12.0,8.0,36.0,259.2426483614291,91.0,0.0,1.0,0.0,0.0,0.0,27.0,1.0
13.0,3.0,4.0,2.0,276.0,18.0,9.0,35.0,352.2618942475436,90.0,0.0,2.0,1.0,0.0,1.0,23.0,0.0
17.0,1.0,4.0,1.0,309.0,12.0,7.0,46.0,273.10664542331307,84.0,0.0,2.0,0.0,0.0,0.0,29.0,5.0
23.0,11.0,3.0,4.0,233.0,7.0,20.0,31.0,268.3575124680752,91.0,1.0,4.0,0.0,0.0,0.0,24.0,14.0
10.0,11.0,6.0,4.0,368.0,8.0,10.0,35.0,328.12349358605627,86.0,0.0,1.0,1.0,0.0,0.0,34.0,3.0
7.0,2.0,4.0,2.0,263.0,24.0,20.0,30.0,247.3642323152857,98.0,0.0,0.0,0.0,0.0,0.0,31.0,4.0
21.0,4.0,5.0,2.0,215.0,17.0,12.0,34.0,311.2515715448872,90.0,0.0,4.0,1.0,0.0,4.0,29.0,5.0
2.0,9.0,4.0,2.0,303.0,10.0,3.0,34.0,317.420926082085,98.0,0.0,3.0,1.0,0.0,0.0,28.0,2.0
13.0,3.0,6.0,1.0,387.0,8.0,15.0,38.0,323.95484540668986,87.0,0.0,4.0,1.0,0.0,1.0,30.0,3.0
1.0,4.0,4.0,1.0,180.0,25.0,14.0,32.0,253.4574429497196,82.0,0.0,2.0,1.0,0.0,1.0,26.0,0.0
28.0,12.0,4.0,1.0,200.0,26.0,11.0,38.0,289.15034632985265,98.0,0.0,0.0,1.0,0.0,2.0,28.0,0.0
5.0,10.0,4.0,1.0,171.0,23.0,18.0,32.0,272.14422561119244,90.0,0.0,0.0,0.0,0.0,0.0,32.0,15.0
13.0,3.0,2.0,4.0,219.0,21.0,11.0,28.0,227.74362732249728,92.0,0.0,0.0,0.0,0.0,0.0,28.0,3.0
5.0,9.0,4.0,3.0,219.0,36.0,16.0,37.0,223.41851877691388,99.0,0.0,0.0,1.0,0.0,4.0,28.0,12.0
1.0,6.0,6.0,4.0,226.0,54.0,14.0,29.0,187.43568899421365,98.0,0.0,4.0,1.0,0.0,4.0,28.0,31.0
13.0,8.0,3.0,4.0,179.0,45.0,10.0,36.0,263.6762708224884,99.0,0.0,1.0,0.0,0.0,0.0,22.0,6.0
8.0,11.0,4.0,3.0,285.0,50.0,12.0,31.0,253.2644677538147,94.0,0.0,2.0,0.0,0.0,0.0,33.0,4.0
6.0,6.0,2.0,1.0,133.0,14.0,4.0,31.0,232.87967657671783,100.0,0.0,3.0,1.0,0.0,0.0,23.0,11.0
24.0,10.0,5.0,4.0,205.0,40.0,9.0,37.0,282.73570336221235,87.0,0.0,1.0,1.0,0.0,1.0,29.0,8.0
13.0,11.0,4.0,1.0,173.0,32.0,17.0,29.0,265.1277513548725,88.0,0.0,3.0,0.0,1.0,0.0,24.0,0.0
15.0,4.0,6.0,1.0,232.0,27.0,1.0,48.0,278.50396065653536,91.0,0.0,1.0,1.0,0.0,4.0,27.0,1.0
15.0,2.0,5.0,3.0,212.0,53.0,13.0,42.0,250.6700847681708,90.0,0.0,3.0,0.0,0.0,0.0,24.0,0.0
6.0,7.0,3.0,1.0,219.0,30.0,11.0,29.0,304.83200587169534,98.0,0.0,2.0,1.0,0.0,1.0,20.0,3.0
9.0,12.0,2.0,1.0,148.0,48.0,16.0,39.0,319.0826850871068,86.0,0.0,2.0,0.0,0.0,0.0,17.0,5.0
20.0,3.0,4.0,2.0,253.0,47.0,21.0,33.0,265.82493019492824,88.0,0.0,2.0,0.0,0.0,1.0,22.0,1.0
5.0,11.0,5.0,3.0,260.0,26.0,16.0,39.0,270.81537238554773,98.0,0.0,0.0,0.0,0.0,1.0,25.0,33.0
1.0,7.0,2.0,3.0,267.0,13.0,12.0,24.0,330.6652240934068,98.0,0.0,4.0,1.0,0.0,0.0,31.0,4.0
26.0,7.0,6.0,2.0,251.0,25.0,5.0,53.0,242.7618053962909,80.0,0.0,0.0,1.0,0.0,5.0,31.0,2.0
3.0,3.0,3.0,3.0,145.0,24.0,15.0,34.0,209.0025930592277,85.0,0.0,0.0,0.0,0.0,0.0,25.0,6.0
26.0,9.0,6.0,2.0,242.0,45.0,3.0,42.0,227.511730724248,96.0,0.0,3.0,1.0,0.0,0.0,33.0,1.0
22.0,1.0,2.0,3.0,106.0,36.0,14.0,47.0,292.97562221547435,95.0,0.0,0.0,0.0,0.0,0.0,25.0,4.0
5.0,1.0,3.0,2.0,227.0,29.0,7.0,22.0,222.716208538957,87.0,0.0,3.0,1.0,0.0,1.0,28.0,18.0
16.0,11.0,4.0,1.0,98.0,48.0,11.0,42.0,232.1331877028002,93.0,0.0,0.0,0.0,0.0,0.0,26.0,6.0
20.0,5.0,6.0,1.0,203.0,44.0,14.0,38.0,225.6446840473492,80.0,0.0,0.0,1.0,0.0,0.0,23.0,1.0
10.0,7.0,4.0,2.0,210.0,8.0,9.0,41.0,258.4592619478675,90.0,0.0,1.0,1.0,0.0,0.0,26.0,4.0
28.0,6.0,4.0,3.0,236.0,8.0,7.0,40.0,278.61875910748057,97.0,0.0,3.0,1.0,0.0,0.0,29.0,0.0
3.0,2.0,5.0,4.0,127.0,30.0,12.0,41.0,185.85660204456315,87.0,0.0,4.0,1.0,0.0,5.0,19.0,3.0
20.0,11.0,3.0,3.0,162.0,5.0,11.0,38.0,257.09708617094225,90.0,0.0,3.0,0.0,0.0,4.0,29.0,33.0
26.0,1.0,2.0,3.0,331.0,29.0,11.0,44.0,215.72562993578373,87.0,1.0,4.0,0.0,0.0,0.0,32.0,10.0
27.0,6.0,2.0,1.0,184.0,38.0,8.0,40.0,248.0262684965526,90.0,0.0,3.0,0.0,0.0,0.0,24.0,0.0
15.0,3.0,2.0,1.0,164.0,9.0,9.0,33.0,290.4602264028579,86.0,0.0,3.0,1.0,0.0,0.0,22.0,7.0
23.0,3.0,3.0,1.0,150.0,46.0,15.0,37.0,230.8845940570384,81.0,0.0,2.0,0.0,0.0,0.0,24.0,1.0
2.0,4.0,6.0,1.0,237.0,21.0,11.0,43.0,305.51083416832194,90.0,0.0,1.0,0.0,0.0,2.0,23.0,18.0
12.0,4.0,3.0,4.0,290.0,29.0,8.0,37.0,249.57519322285293,99.0,0.0,1.0,0.0,0.0,0.0,27.0,3.0
28.0,2.0,3.0,2.0,277.0,21.0,14.0,33.0,276.3677749360548,98.0,0.0,2.0,1.0,0.0,1.0,24.0,4.0
20.0,9.0,5.0,1.0,219.0,26.0,11.0,39.0,243.69832232381663,99.0,0.0,3.0,0.0,0.0,0.0,23.0,1.0
25.0,6.0,2.0,4.0,253.0,24.0,8.0,40.0,266.0213732072207,97.0,0.0,2.0,0.0,0.0,0.0,20.0,13.0
0.0,10.0,5.0,1.0,170.0,50.0,8.0,25.0,323.4402043612829,98.0,0.0,2.0,1.0,0.0,1.0,30.0,14.0
22.0,7.0,5.0,2.0,231.0,21.0,11.0,46.0,245.24432155658573,93.0,0.0,0.0,0.0,0.0,0.0,20.0,11.0
5.0,3.0,2.0,3.0,150.0,50.0,8.0,46.0,264.07373838390936,88.0,0.0,2.0,0.0,0.0,8.0,21.0,3.0
21.0,12.0,6.0,4.0,209.0,8.0,13.0,40.0,339.8309711170804,91.0,0.0,4.0,0.0,0.0,0.0,23.0,5.0
2.0,10.0,6.0,4.0,273.0,43.0,17.0,25.0,260.8418579839354,92.0,0.0,3.0,1.0,0.0,0.0,23.0,1.0
9.0,5.0,5.0,1.0,117.0,36.0,10.0,21.0,270.99043623991827,94.0,0.0,1.0,1.0,0.0,0.0,32.0,0.0
24.0,1.0,6.0,4.0,179.0,21.0,18.0,42.0,251.60143454475556,86.0,0.0,4.0,1.0,0.0,4.0,30.0,0.0
16.0,2.0,3.0,1.0,257.0,51.0,22.0,30.0,286.8275494702857,82.0,0.0,4.0,1.0,0.0,0.0,28.0,1.0
6.0,1.0,6.0,2.0,151.0,31.0,17.0,34.0,327.0598756273108,91.0,0.0,2.0,1.0,0.0,2.0,26.0,10.0
12.0,9.0,2.0,2.0,236.0,50.0,15.0,42.0,314.43783053400205,99.0,0.0,4.0,1.0,1.0,0.0,23.0,8.0
27.0,6.0,4.0,1.0,246.0,26.0,2.0,33.0,211.8168607771564,93.0,0.0,1.0,1.0,0.0,1.0,24.0,12.0
10.0,11.0,3.0,2.0,214.0,44.0,19.0,28.0,320.8382426019809,83.0,0.0,2.0,1.0,0.0,0.0,31.0,2.0
6.0,8.0,4.0,1.0,349.0,45.0,11.0,42.0,239.56609955483037,90.0,0.0,0.0,1.0,0.0,0.0,30.0,2.0
5.0,3.0,5.0,4.0,276.0,49.0,12.0,38.0,241.6667365495096,93.0,0.0,2.0,1.0,0.0,1.0,26.0,7.0
23.0,7.0,6.0,4.0,146.0,42.0,16.0,40.0,235.05934411291764,90.0,0.0,2.0,0.0,0.0,0.0,18.0,15.0
0.0,10.0,3.0,1.0,180.0,7.0,5.0,35.0,317.69618956838406,84.0,0.0,0.0,0.0,0.0,0.0,33.0,3.0
16.0,2.0,2.0,2.0,219.0,40.0,16.0,35.0,349.34195467162147,90.0,0.0,2.0,0.0,0.0,5.0,19.0,1.0
24.0,8.0,6.0,3.0,283.0,43.0,14.0,36.0,273.8060975267545,86.0,0.0,4.0,0.0,0.0,0.0,28.0,1.0
11.0,6.0,5.0,2.0,251.0,10.0,12.0,42.0,330.274601516422,96.0,0.0,1.0,1.0,0.0,2.0,29.0,0.0
2.0,11.0,6.0,3.0,215.0,25.0,15.0,38.0,228.44359095557863,90.0,0.0,0.0,0.0,0.0,0.0,26.0,7.0
5.0,11.0,3.0,4.0,115.0,9.0,26.0,38.0,262.6253164333526,83.0,0.0,3.0,1.0,0.0,4.0,25.0,0.0
25.0,2.0,5.0,2.0,253.0,15.0,9.0,35.0,316.0988359835257,89.0,0.0,4.0,0.0,0.0,0.0,28.0,4.0
27.0,2.0,5.0,1.0,242.0,30.0,12.0,34.0,314.7725975441202,99.0,0.0,3.0,0.0,0.0,2.0,28.0,14.0
15.0,4.0,3.0,2.0,219.0,43.0,13.0,36.0,234.2481712829301,90.0,0.0,4.0,0.0,0.0,4.0,28.0,6.0
12.0,4.0,3.0,4.0,257.0,49.0,17.0,47.0,219.5589413994888,99.0,0.0,3.0,1.0,0.0,1.0,28.0,3.0
25.0,11.0,6.0,1.0,280.0,19.0,1.0,40.0,270.9437112499712,84.0,0.0,2.0,1.0,0.0,0.0,33.0,4.0
10.0,12.0,6.0,4.0,276.0,44.0,9.0,26.0,251.9225386867348,94.0,0.0,4.0,0.0,0.0,0.0,31.0,22.0
19.0,8.0,4.0,2.0,191.0,26.0,14.0,36.0,246.80325230162265,86.0,0.0,0.0,1.0,0.0,5.0,26.0,1.0
24.0,8.0,4.0,4.0,127.0,8.0,13.0,30.0,269.63841135685124,87.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0
22.0,10.0,3.0,4.0,207.0,54.0,6.0,36.0,233.83290811404584,95.0,0.0,2.0,1.0,0.0,2.0,31.0,0.0
18.0,6.0,6.0,2.0,291.0,19.0,9.0,26.0,245.1086722133568,93.0,0.0,2.0,1.0,0.0,0.0,24.0,18.0
11.0,7.0,3.0,4.0,248.0,9.0,8.0,38.0,286.8865256234674,100.0,0.0,2.0,1.0,0.0,1.0,28.0,2.0
18.0,8.0,4.0,2.0,310.0,7.0,17.0,44.0,235.78183181306036,91.0,0.0,4.0,1.0,0.0,0.0,33.0,0.0
21.0,1.0,2.0,4.0,199.0,42.0,20.0,50.0,226.0622289858388,93.0,0.0,0.0,0.0,0.0,2.0,28.0,11.0
8.0,9.0,5.0,3.0,225.0,23.0,1.0,35.0,264.75506965229505,90.0,0.0,4.0,1.0,0.0,0.0,27.0,3.0
24.0,7.0,5.0,3.0,263.0,12.0,12.0,20.0,239.8068180422457,87.0,0.0,3.0,0.0,0.0,1.0,35.0,1.0
3.0,1.0,3.0,2.0,241.0,40.0,9.0,29.0,291.14876126827704,96.0,0.0,1.0,1.0,0.0,5.0,31.0,5.0
24.0,10.0,2.0,4.0,174.0,10.0,13.0,21.0,292.26591863627107,85.0,0.0,2.0,0.0,0.0,0.0,26.0,0.0
16.0,2.0,2.0,2.0,209.0,9.0,22.0,30.0,210.14477878373157,93.0,0.0,0.0,1.0,0.0,1.0,21.0,10.0
14.0,4.0,2.0,2.0,260.0,33.0,10.0,35.0,275.5386422854405,90.0,0.0,4.0,0.0,0.0,0.0,19.0,3.0
2.0,6.0,6.0,4.0,250.0,30.0,16.0,21.0,280.3170741212905,90.0,0.0,1.0,1.0,0.0,2.0,28.0,3.0
28.0,1.0,3.0,3.0,244.0,50.0,11.0,43.0,254.2085728370396,83.0,0.0,4.0,0.0,0.0,1.0,29.0,1.0
19.0,4.0,2.0,2.0,288.0,23.0,16.0,31.0,265.7665959822059,96.0,0.0,4.0,0.0,0.0,1.0,31.0,3.0
3.0,4.0,5.0,1.0,198.0,50.0,11.0,32.0,297.2680205774534,96.0,0.0,3.0,0.0,1.0,0.0,18.0,3.0
21.0,8.0,4.0,2.0,306.0,22.0,6.0,38.0,305.9795632750093,95.0,0.0,1.0,0.0,0.0,2.0,32.0,26.0
0.0,1.0,5.0,1.0,250.0,10.0,17.0,18.0,261.8044434959189,84.0,0.0,4.0,1.0,0.0,1.0,27.0,5.0
21.0,9.0,5.0,2.0,200.0,41.0,8.0,23.0,284.8232370898058,89.0,1.0,3.0,1.0,0.0,0.0,31.0,6.0
14.0,6.0,5.0,3.0,103.0,6.0,6.0,27.0,270.81537238554773,89.0,0.0,0.0,0.0,0.0,0.0,30.0,6.0
26.0,1.0,6.0,1.0,168.0,47.0,16.0,35.0,324.85513139599414,88.0,0.0,4.0,0.0,0.0,0.0,26.0,17.0
24.0,10.0,3.0,1.0,213.0,41.0,18.0,29.0,260.672515794663,86.0,0.0,3.0,1.0,0.0,0.0,23.0,0.0
27.0,8.0,4.0,1.0,158.0,27.0,17.0,37.0,285.6107697250011,98.0,0.0,2.0,0.0,0.0,0.0,21.0,5.0
20.0,6.0,2.0,2.0,229.0,48.0,14.0,33.0,257.0467063689565,95.0,0.0,1.0,1.0,0.0,2.0,32.0,4.0
21.0,12.0,2.0,3.0,310.0,48.0,15.0,32.0,255.53007355513924,80.0,0.0,1.0,1.0,0.0,1.0,23.0,7.0
24.0,11.0,6.0,4.0,185.0,31.0,10.0,40.0,251.39584153010287,88.0,0.0,2.0,1.0,0.0,0.0,27.0,3.0
16.0,11.0,5.0,2.0,245.0,31.0,9.0,31.0,248.60120760812737,92.0,0.0,3.0,0.0,0.0,0.0,31.0,7.0
21.0,8.0,6.0,3.0,299.0,31.0,16.0,32.0,298.8664332837154,87.0,0.0,1.0,0.0,0.0,0.0,31.0,0.0
11.0,9.0,4.0,1.0,348.0,35.0,13.0,32.0,313.20108330267203,83.0,0.0,3.0,1.0,0.0,0.0,28.0,29.0
11.0,1.0,5.0,4.0,151.0,28.0,14.0,40.0,244.96144700934025,91.0,0.0,4.0,1.0,0.0,1.0,30.0,34.0
15.0,9.0,4.0,3.0,287.0,5.0,8.0,30.0,254.32213943795023,85.0,0.0,2.0,1.0,0.0,2.0,22.0,5.0
4.0,8.0,4.0,4.0,116.0,44.0,14.0,36.0,329.1591829259008,93.0,0.0,4.0,0.0,0.0,4.0,27.0,0.0
15.0,12.0,5.0,4.0,230.0,19.0,28.0,44.0,320.1691447044316,81.0,0.0,4.0,1.0,0.0,0.0,29.0,6.0
22.0,12.0,3.0,4.0,194.0,15.0,14.0,31.0,270.81537238554773,90.0,0.0,1.0,1.0,0.0,1.0,30.0,0.0
28.0,12.0,2.0,2.0,209.0,47.0,9.0,32.0,330.47501449851046,81.0,0.0,0.0,1.0,0.0,0.0,17.0,4.0
14.0,12.0,2.0,4.0,296.0,42.0,13.0,48.0,235.39807315007408,82.0,0.0,3.0,1.0,0.0,4.0,24.0,9.0
12.0,7.0,3.0,4.0,99.0,52.0,18.0,40.0,268.0973227548477,96.0,0.0,2.0,0.0,0.0,4.0,22.0,2.0
7.0,2.0,6.0,4.0,248.0,54.0,20.0,37.0,266.2959928672458,84.0,0.0,3.0,1.0,0.0,0.0,25.0,7.0
20.0,6.0,6.0,4.0,149.0,22.0,11.0,29.0,336.82182381405147,97.0,0.0,2.0,0.0,0.0,0.0,29.0,1.0
1.0,9.0,6.0,4.0,336.0,51.0,3.0,36.0,236.48976023958136,94.0,0.0,0.0,1.0,0.0,1.0,30.0,13.0
9.0,6.0,2.0,1.0,175.0,46.0,9.0,32.0,279.10242457309545,93.0,1.0,0.0,0.0,0.0,0.0,22.0,0.0
6.0,5.0,4.0,2.0,236.0,7.0,4.0,31.0,269.3743453030586,93.0,0.0,0.0,1.0,0.0,1.0,22.0,9.0
24.0,1.0,3.0,1.0,195.0,15.0,7.0,31.0,183.47268745981,97.0,0.0,2.0,1.0,0.0,0.0,31.0,3.0
3.0,7.0,6.0,1.0,118.0,25.0,8.0,21.0,271.9369217434991,97.0,0.0,2.0,0.0,0.0,0.0,23.0,0.0
10.0,10.0,5.0,3.0,224.0,27.0,9.0,37.0,287.7860474769086,91.0,0.0,1.0,1.0,0.0,1.0,18.0,12.0
3.0,3.0,2.0,4.0,155.0,29.0,19.0,38.0,286.85161158091034,92.0,0.0,2.0,0.0,0.0,2.0,33.0,5.0
10.0,5.0,2.0,4.0,241.0,51.0,11.0,31.0,242.4625112159272,98.0,0.0,3.0,0.0,0.0,1.0,28.0,8.0
2.0,11.0,4.0,1.0,161.0,31.0,7.0,36.0,258.672782318315,99.0,0.0,4.0,0.0,0.0,2.0,31.0,3.0
25.0,9.0,4.0,1.0,123.0,21.0,10.0,38.0,300.7280075181965,99.0,0.0,1.0,1.0,0.0,0.0,30.0,8.0
17.0,2.0,4.0,3.0,258.0,39.0,12.0,39.0,245.8754460002073,91.0,0.0,4.0,1.0,0.0,0.0,31.0,22.0
25.0,7.0,5.0,3.0,266.0,20.0,15.0,33.0,311.063324872703,90.0,0.0,2.0,1.0,0.0,4.0,24.0,12.0
18.0,4.0,6.0,4.0,288.0,7.0,15.0,35.0,328.6055591756012,92.0,0.0,2.0,0.0,0.0,0.0,36.0,9.0
23.0,9.0,3.0,4.0,244.0,26.0,14.0,35.0,202.673498341591,100.0,0.0,3.0,0.0,0.0,0.0,24.0,8.0
10.0,10.0,4.0,1.0,210.0,24.0,14.0,45.0,344.3775307350139,100.0,0.0,4.0,1.0,0.0,0.0,21.0,4.0
23.0,3.0,6.0,4.0,184.0,37.0,14.0,32.0,348.8050096476344,100.0,1.0,4.0,1.0,0.0,0.0,25.0,1.0
1.0,12.0,6.0,1.0,260.0,11.0,6.0,40.0,283.4874549223856,99.0,0.0,4.0,1.0,1.0,0.0,24.0,1.0
26.0,1.0,5.0,4.0,158.0,41.0,7.0,45.0,335.8597254841613,81.0,0.0,1.0,1.0,0.0,0.0,22.0,10.0
1.0,9.0,4.0,3.0,250.0,11.0,16.0,45.0,252.125224663892,100.0,0.0,4.0,1.0,0.0,1.0,26.0,1.0
9.0,12.0,5.0,1.0,261.0,5.0,17.0,47.0,238.6843955970449,80.0,0.0,3.0,1.0,0.0,2.0,24.0,9.0
22.0,6.0,5.0,4.0,236.0,45.0,16.0,33.0,307.65936829291263,100.0,0.0,4.0,1.0,0.0,0.0,20.0,2.0
14.0,9.0,4.0,4.0,163.0,16.0,9.0,33.0,284.38368564760646,91.0,0.0,0.0,1.0,1.0,0.0,33.0,0.0
21.0,10.0,4.0,3.0,215.0,37.0,17.0,33.0,228.59315016928423,85.0,0.0,1.0,1.0,0.0,1.0,29.0,4.0
11.0,2.0,5.0,1.0,213.0,19.0,19.0,49.0,235.15023326802924,81.0,0.0,4.0,0.0,0.0,0.0,28.0,12.0
10.0,2.0,5.0,3.0,332.0,31.0,11.0,35.0,231.8298531087442,83.0,0.0,2.0,1.0,0.0,0.0,34.0,16.0
17.0,9.0,2.0,1.0,240.0,19.0,10.0,36.0,276.67632648550773,80.0,0.0,3.0,1.0,0.0,1.0,24.0,23.0
13.0,11.0,5.0,3.0,254.0,53.0,14.0,37.0,282.6249173427646,88.0,0.0,4.0,0.0,0.0,2.0,30.0,5.0
16.0,12.0,6.0,2.0,203.0,28.0,16.0,40.0,288.37126882847446,84.0,0.0,2.0,1.0,0.0,0.0,26.0,3.0
14.0,2.0,3.0,4.0,321.0,49.0,12.0,31.0,280.0100527515917,100.0,0.0,3.0,1.0,0.0,0.0,32.0,6.0
11.0,1.0,3.0,1.0,228.0,48.0,11.0,38.0,295.19811393514766,81.0,0.0,3.0,1.0,0.0,0.0,30.0,6.0
15.0,9.0,5.0,4.0,223.0,37.0,11.0,30.0,237.77299797349048,92.0,0.0,0.0,0.0,0.0,1.0,24.0,2.0
22.0,2.0,3.0,4.0,366.0,18.0,19.0,37.0,218.2427807711315,82.0,0.0,1.0,1.0,1.0,2.0,22.0,14.0
1.0,9.0,6.0,2.0,248.0,30.0,12.0,48.0,322.9999831828252,84.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0
1.0,12.0,6.0,2.0,177.0,16.0,15.0,29.0,264.37227615997875,82.0,0.0,1.0,1.0,0.0,1.0,28.0,5.0
1.0,8.0,2.0,3.0,297.0,41.0,7.0,28.0,260.9489061014881,84.0,0.0,3.0,0.0,0.0,1.0,26.0,7.0
6.0,5.0,4.0,1.0,242.0,45.0,10.0,36.0,269.3710444709503,91.0,0.0,4.0,0.0,0.0,1.0,26.0,15.0
0.0,9.0,3.0,4.0,228.0,31.0,10.0,43.0,317.703240457321,94.0,0.0,0.0,0.0,0.0,2.0,25.0,4.0
3.0,8.0,4.0,2.0,211.0,20.0,16.0,37.0,254.3119093005397,80.0,0.0,1.0,1.0,0.0,0.0,26.0,10.0
10.0,1.0,3.0,1.0,238.0,43.0,4.0,38.0,270.81537238554773,84.0,0.0,2.0,0.0,0.0,4.0,32.0,9.0
6.0,8.0,5.0,2.0,219.0,51.0,17.0,37.0,294.8710011186839,80.0,0.0,2.0,0.0,0.0,0.0,24.0,6.0
17.0,11.0,3.0,2.0,241.0,33.0,3.0,44.0,268.6286704636652,88.0,1.0,2.0,1.0,0.0,0.0,34.0,2.0
3.0,2.0,2.0,1.0,146.0,6.0,13.0,38.0,219.45662881928223,85.0,0.0,1.0,0.0,0.0,1.0,22.0,6.0
16.0,2.0,4.0,2.0,219.0,10.0,7.0,52.0,290.8499978294919,92.0,0.0,0.0,0.0,0.0,0.0,25.0,4.0
28.0,2.0,4.0,2.0,313.0,14.0,13.0,36.0,358.3568726282579,90.0,0.0,1.0,1.0,0.0,0.0,20.0,7.0
10.0,6.0,2.0,2.0,293.0,22.0,11.0,29.0,270.81537238554773,91.0,0.0,3.0,0.0,0.0,1.0,28.0,4.0
19.0,9.0,6.0,2.0,242.0,53.0,13.0,23.0,327.4741643600874,86.0,0.0,4.0,1.0,0.0,0.0,31.0,21.0
14.0,6.0,5.0,4.0,197.0,10.0,12.0,35.0,311.9428626717075,92.0,0.0,4.0,1.0,0.0,5.0,26.0,4.0
13.0,1.0,4.0,2.0,237.0,19.0,17.0,48.0,256.58029626827005,90.0,0.0,2.0,1.0,0.0,0.0,18.0,10.0
16.0,5.0,3.0,4.0,150.0,29.0,15.0,42.0,279.8289244140029,99.0,0.0,2.0,0.0,0.0,2.0,29.0,13.0
17.0,10.0,2.0,4.0,168.0,45.0,11.0,33.0,184.31546511540807,89.0,0.0,1.0,1.0,0.0,1.0,23.0,1.0
9.0,3.0,2.0,3.0,244.0,50.0,9.0,26.0,303.21496588283696,92.0,0.0,2.0,1.0,0.0,5.0,23.0,5.0
27.0,2.0,6.0,1.0,180.0,41.0,14.0,42.0,218.55086810275327,89.0,0.0,4.0,1.0,0.0,0.0,20.0,25.0
2.0,8.0,6.0,4.0,188.0,51.0,15.0,37.0,249.13477147528172,80.0,0.0,2.0,0.0,0.0,0.0,24.0,21.0
7.0,3.0,2.0,4.0,138.0,47.0,12.0,29.0,174.4343430332306,94.0,0.0,2.0,1.0,0.0,0.0,25.0,10.0
26.0,5.0,2.0,4.0,168.0,6.0,22.0,49.0,258.8768728201399,84.0,0.0,0.0,1.0,0.0,0.0,26.0,11.0
21.0,6.0,4.0,4.0,219.0,41.0,14.0,29.0,307.8171148403214,97.0,0.0,2.0,0.0,0.0,0.0,30.0,14.0
21.0,9.0,3.0,3.0,234.0,41.0,3.0,42.0,243.41130944255403,80.0,0.0,1.0,0.0,0.0,1.0,24.0,5.0
24.0,2.0,5.0,4.0,284.0,5.0,3.0,44.0,277.97807245008704,91.0,0.0,3.0,0.0,0.0,1.0,34.0,6.0
